704	1695
1450	2176
158	1150
158	1285
1150	1285
1415	1931
1187	1352
40	1391
410	1081
410	1399
1081	1399
922	1216
232	635
232	793
232	1152
232	1701
635	793
635	1152
635	1701
793	1152
793	1701
1152	1701
81	471
1	1968
110	1184
110	1438
110	1544
1184	1438
1184	1544
1438	1544
114	240
114	486
114	1060
240	486
240	1060
486	1060
1338	1356
335	2060
1724	1952
439	449
439	746
439	1329
449	746
449	1329
746	1329
135	398
135	1306
398	1306
490	947
1241	1687
1354	1658
1142	1670
484	878
484	1154
878	1154
663	2191
46	54
1035	1512
1467	1479
1699	2206
86	861
86	1625
861	1625
222	301
222	389
301	389
1088	1927
690	975
690	1038
690	1098
690	1202
975	1038
975	1098
975	1202
1038	1098
1038	1202
1098	1202
612	1182
187	1849
111	856
111	1449
111	1917
856	1449
856	1917
1449	1917
186	1079
186	1149
186	1176
186	1951
1079	1149
1079	1176
1079	1951
1149	1176
1149	1951
1176	1951
2102	2124
1228	1753
936	981
936	1374
981	1374
696	1822
696	1863
696	2144
1822	1863
1822	2144
1863	2144
960	1874
413	841
943	1650
943	1714
1650	1714
218	302
360	1178
179	366
897	1358
897	1840
1358	1840
672	1491
672	1592
672	1766
672	1841
1491	1592
1491	1766
1491	1841
1592	1766
1592	1841
1766	1841
1581	2009
1559	1757
874	1123
874	1687
874	1823
1123	1687
1123	1823
1687	1823
71	1419
71	1493
1419	1493
369	2064
1827	2208
875	1155
1129	1437
27	294
27	639
27	1925
294	639
294	1925
639	1925
1154	1674
440	633
1857	1989
463	523
510	580
510	779
580	779
403	664
1648	2140
1898	1985
166	443
8	31
1464	1502
1448	1859
249	1860
1405	2094
422	1415
422	1579
422	1677
422	1786
1415	1579
1415	1677
1415	1786
1579	1677
1579	1786
1677	1786
492	1153
1403	1808
679	1294
262	318
585	715
1125	1501
500	1204
2078	2153
167	1048
377	481
1388	2105
588	625
588	1861
625	1861
1028	1040
856	1087
856	1134
1087	1134
468	727
57	178
57	752
57	1014
178	752
178	1014
752	1014
512	1570
170	378
647	1372
511	926
519	550
519	610
550	610
330	443
330	2164
443	2164
665	680
665	1249
680	1249
5	18
5	254
5	634
5	1113
18	254
18	634
18	1113
254	634
254	1113
634	1113
627	1485
609	1890
578	1760
1101	2114
1380	1459
1380	1614
1459	1614
1641	1980
2104	2175
877	911
877	978
877	1426
911	978
911	1426
978	1426
329	338
329	714
329	883
329	1176
338	714
338	883
338	1176
714	883
714	1176
883	1176
26	46
26	692
46	692
1571	2012
288	1081
288	2183
1081	2183
540	1063
246	366
246	411
246	778
366	411
366	778
411	778
147	178
147	1932
178	1932
631	1959
250	969
250	1266
969	1266
1842	2141
438	578
438	595
578	595
567	591
867	931
413	1519
413	2016
413	2113
413	2129
1519	2016
1519	2113
1519	2129
2016	2113
2016	2129
2113	2129
869	994
869	1410
994	1410
662	876
662	970
662	1258
876	970
876	1258
970	1258
1642	1665
234	1135
1387	1464
1698	1734
1698	1824
1698	1942
1734	1824
1734	1942
1824	1942
1291	1851
563	1274
1030	1156
226	1656
1983	2040
235	435
457	493
375	807
375	1161
375	1757
807	1161
807	1757
1161	1757
1016	1368
1016	1990
1368	1990
268	281
268	1357
268	1505
268	2147
281	1357
281	1505
281	2147
1357	1505
1357	2147
1505	2147
637	797
1579	1846
1579	1857
1846	1857
158	1930
158	1946
1930	1946
93	1500
159	266
159	1962
159	1971
266	1962
266	1971
1962	1971
784	1962
517	1315
517	2080
1315	2080
482	1536
307	1754
1077	2027
509	1948
97	1119
97	1786
97	1936
1119	1786
1119	1936
1786	1936
70	88
70	1461
88	1461
1	1014
1394	1396
1394	1412
1396	1412
62	917
62	1481
62	1601
917	1481
917	1601
1481	1601
1634	1998
1666	1741
218	2069
1130	1265
563	748
708	1143
273	1799
122	241
769	1104
769	1398
769	1801
1104	1398
1104	1801
1398	1801
556	821
248	374
294	1204
188	700
733	934
733	1015
934	1015
550	1317
550	1557
1317	1557
942	1378
942	2205
1378	2205
740	1516
25	1750
1102	1271
1547	2189
1267	1273
961	1078
408	1159
408	1567
1159	1567
1532	1566
1675	2115
185	442
454	686
186	1702
1044	1354
1734	2046
745	798
131	1217
666	825
630	1250
623	1612
132	210
132	489
210	489
691	953
1271	2124
323	1442
596	1241
596	1360
1241	1360
1432	1490
1831	1964
373	405
476	506
476	1542
506	1542
3	927
613	1812
178	1753
1472	1739
1472	1822
1472	2000
1739	1822
1739	2000
1822	2000
305	2100
435	1739
435	1959
1739	1959
408	520
408	1802
520	1802
623	897
623	1670
897	1670
2079	2152
1799	1849
1	2
97	1469
1380	1924
629	864
45	347
45	970
347	970
302	458
1407	2072
1407	2180
2072	2180
859	1050
219	1443
219	1602
219	1893
219	2191
1443	1602
1443	1893
1443	2191
1602	1893
1602	2191
1893	2191
217	1312
1488	1891
643	876
643	892
643	1414
643	1577
876	892
876	1414
876	1577
892	1414
892	1577
1414	1577
129	2060
390	1480
390	2103
1480	2103
322	471
322	1659
322	2161
471	1659
471	2161
1659	2161
796	814
796	1070
796	1334
814	1070
814	1334
1070	1334
1035	1229
607	615
1395	1652
28	1610
723	1026
686	775
249	480
249	2019
480	2019
56	117
74	570
74	1580
570	1580
145	356
145	647
145	1402
145	1999
356	647
356	1402
356	1999
647	1402
647	1999
1402	1999
1022	1152
124	1981
743	1146
1605	2130
1937	2147
1442	1527
1442	1909
1527	1909
418	849
1511	1666
294	376
294	1925
376	1925
1010	1643
934	1015
1147	1200
1147	1960
1147	2206
1200	1960
1200	2206
1960	2206
1531	1698
1531	1984
1698	1984
1303	1755
1303	2052
1755	2052
641	1215
385	1779
1220	2071
46	486
46	626
46	649
46	736
46	1761
486	626
486	649
486	736
486	1761
626	649
626	736
626	1761
649	736
649	1761
736	1761
127	1760
1699	2091
830	1449
1995	2135
848	971
417	886
1006	1589
611	997
653	1317
1013	2101
389	1975
1204	2114
681	1824
732	1735
732	1837
732	1863
1735	1837
1735	1863
1837	1863
524	1250
309	344
309	1573
344	1573
130	352
130	723
130	1546
352	723
352	1546
723	1546
532	611
532	1961
611	1961
1836	1863
2142	2171
1403	2192
1685	2070
525	1037
525	1938
525	2042
1037	1938
1037	2042
1938	2042
427	792
427	906
427	1868
427	2050
792	906
792	1868
792	2050
906	1868
906	2050
1868	2050
1693	1789
1693	2054
1789	2054
192	1497
2167	2170
14	796
14	814
14	962
796	814
796	962
814	962
275	799
275	1771
275	2179
799	1771
799	2179
1771	2179
193	1188
193	1644
193	1952
1188	1644
1188	1952
1644	1952
1685	1868
1357	1580
97	309
1596	1662
443	553
329	627
329	1716
329	1874
627	1716
627	1874
1716	1874
509	809
252	1391
252	1895
1391	1895
1424	1531
108	1945
108	1981
1945	1981
481	1658
481	1790
1658	1790
1604	2128
1604	2185
2128	2185
282	1511
206	1200
206	1632
1200	1632
806	931
897	2089
162	255
1898	1998
251	1080
12	18
12	437
12	649
18	437
18	649
437	649
395	1186
1709	2185
1025	1107
1025	1321
1025	1359
1107	1321
1107	1359
1321	1359
1570	1802
47	1504
380	839
380	960
380	1361
839	960
839	1361
960	1361
409	1053
409	1333
1053	1333
244	298
244	731
298	731
884	924
506	754
1660	1972
799	1842
730	795
1392	2092
1041	1059
8	31
252	325
252	1425
252	1744
252	2052
325	1425
325	1744
325	2052
1425	1744
1425	2052
1744	2052
578	984
578	1204
984	1204
546	894
546	1169
894	1169
229	565
229	670
229	1865
229	1896
565	670
565	1865
565	1896
670	1865
670	1896
1865	1896
51	2027
203	1223
342	1553
82	1219
194	758
1308	2175
516	917
1745	1751
2055	2199
151	1913
120	421
120	761
120	2179
421	761
421	2179
761	2179
671	1095
671	1653
671	1673
671	1917
1095	1653
1095	1673
1095	1917
1653	1673
1653	1917
1673	1917
83	685
83	1482
685	1482
215	1637
215	1907
1637	1907
1399	2168
187	489
187	1346
489	1346
730	1439
1480	2077
484	1334
1262	2092
311	817
148	1597
389	1546
74	2011
661	768
661	1355
768	1355
423	636
488	648
488	1388
648	1388
95	246
95	310
95	394
95	1020
246	310
246	394
246	1020
310	394
310	1020
394	1020
417	1419
1391	1522
1391	1976
1522	1976
2119	2175
296	1926
1458	1501
305	416
429	1881
429	2186
1881	2186
1251	1298
639	1650
208	1033
1307	1315
1168	1433
1168	1816
1168	1933
1433	1816
1433	1933
1816	1933
1688	1847
1688	1998
1847	1998
11	19
11	58
19	58
640	645
640	705
645	705
1578	1638
22	45
22	56
45	56
788	1626
606	743
557	1088
557	1383
557	1483
557	1741
1088	1383
1088	1483
1088	1741
1383	1483
1383	1741
1483	1741
201	298
201	363
201	1901
298	363
298	1901
363	1901
373	1503
1509	1952
13	131
13	545
13	1127
131	545
131	1127
545	1127
157	1652
157	2076
1652	2076
138	1252
219	1578
219	1585
1578	1585
605	684
605	1053
605	1205
684	1053
684	1205
1053	1205
141	416
141	847
416	847
784	1830
784	1910
1830	1910
743	1025
636	2166
455	1199
552	615
992	999
369	849
1433	1898
210	1704
1395	1660
1395	1777
1660	1777
2094	2134
2168	2180
15	32
160	274
160	1813
274	1813
1232	1343
156	494
156	510
156	660
156	1348
494	510
494	660
494	1348
510	660
510	1348
660	1348
345	1120
573	1285
573	1376
573	1872
573	2130
1285	1376
1285	1872
1285	2130
1376	1872
1376	2130
1872	2130
167	1991
356	1873
688	1117
1320	1721
1320	1772
1721	1772
551	1967
261	1803
1071	1958
1177	1986
2104	2125
1088	1226
1251	1720
261	446
261	576
446	576
162	202
162	255
162	667
162	1428
162	1737
202	255
202	667
202	1428
202	1737
255	667
255	1428
255	1737
667	1428
667	1737
1428	1737
171	197
744	860
744	1084
860	1084
441	745
1718	1777
260	480
260	734
480	734
1614	1997
417	1471
975	1050
938	1086
938	1287
938	1751
938	1987
1086	1287
1086	1751
1086	1987
1287	1751
1287	1987
1751	1987
1526	1924
83	238
17	1923
371	786
32	1479
1412	1528
2041	2168
422	1810
293	914
1281	2178
930	1224
930	1283
1224	1283
1471	1681
901	1259
925	1212
925	1476
925	1591
1212	1476
1212	1591
1476	1591
1221	1624
463	523
1448	1965
1018	1835
1018	1844
1018	1998
1018	2001
1835	1844
1835	1998
1835	2001
1844	1998
1844	2001
1998	2001
464	848
18	173
18	254
173	254
533	555
533	1331
555	1331
1248	1311
469	646
205	344
205	387
205	574
205	1382
344	387
344	574
344	1382
387	574
387	1382
574	1382
1107	1705
147	247
147	274
147	1865
147	2185
247	274
247	1865
247	2185
274	1865
274	2185
1865	2185
1130	1231
1130	1816
1231	1816
1408	1579
1408	1786
1579	1786
322	601
259	2039
1111	1243
1022	1565
1022	1814
1565	1814
184	329
184	1764
184	2024
184	2186
329	1764
329	2024
329	2186
1764	2024
1764	2186
2024	2186
263	279
263	1168
263	1507
263	2027
279	1168
279	1507
279	2027
1168	1507
1168	2027
1507	2027
1296	1586
607	720
1184	1840
452	979
452	2079
979	2079
451	849
1692	1822
1692	1987
1822	1987
853	854
587	651
912	1279
409	531
409	1564
531	1564
491	1551
491	1649
1551	1649
372	689
372	762
689	762
1779	1871
434	802
434	1710
434	2112
802	1710
802	2112
1710	2112
16	1868
1158	1799
836	1836
582	747
171	228
110	1544
501	1507
829	951
829	1342
951	1342
976	1421
976	1784
1421	1784
1588	2058
294	376
294	639
376	639
632	1140
1118	2102
1848	1884
1848	1985
1884	1985
1439	1784
204	789
35	595
763	2065
508	625
508	635
625	635
1769	2081
1388	2152
282	317
282	1576
282	2195
317	1576
317	2195
1576	2195
871	1162
871	1919
1162	1919
414	433
414	622
414	1641
414	1723
433	622
433	1641
433	1723
622	1641
622	1723
1641	1723
88	1415
214	402
214	407
214	1598
214	1789
402	407
402	1598
402	1789
407	1598
407	1789
1598	1789
349	1472
332	935
332	1467
935	1467
2033	2046
1518	1791
872	911
644	762
644	773
644	848
644	1323
762	773
762	848
762	1323
773	848
773	1323
848	1323
259	584
259	1053
584	1053
4	357
4	1388
357	1388
445	457
445	667
445	1493
457	667
457	1493
667	1493
1821	1934
893	1037
893	1737
1037	1737
251	466
1105	1139
492	1616
492	1907
1616	1907
312	2158
1062	1416
1062	1484
1416	1484
452	752
1378	1998
1378	2040
1998	2040
1433	2005
1433	2031
2005	2031
824	1169
824	1718
1169	1718
792	974
5	24
382	545
382	1675
545	1675
405	1105
216	751
216	772
216	1118
216	1803
751	772
751	1118
751	1803
772	1118
772	1803
1118	1803
1132	1313
1132	1417
1313	1417
10	20
10	26
20	26
175	399
175	504
175	735
175	1814
399	504
399	735
399	1814
504	735
504	1814
735	1814
252	335
207	536
1558	1927
1558	2189
1927	2189
81	492
81	1906
492	1906
1563	1763
749	881
987	2075
872	1660
273	523
273	1770
523	1770
359	2168
542	1302
512	1030
122	1441
883	1624
1415	1931
520	1664
750	1944
706	750
1108	1789
459	1642
259	445
259	1613
259	1623
445	1613
445	1623
1613	1623
1361	1363
1361	1480
1363	1480
51	125
354	742
844	1136
364	2200
37	595
37	645
595	645
107	816
1683	1755
1210	1526
1210	1929
1210	1989
1526	1929
1526	1989
1929	1989
152	1749
710	851
619	1109
339	1174
751	2100
1004	1441
65	297
1088	2045
1088	2050
2045	2050
1116	2042
568	1615
929	1293
1040	1879
608	621
608	718
621	718
1734	1928
1734	2025
1928	2025
330	1298
409	755
106	1663
98	404
68	2127
1082	1416
1082	1529
1416	1529
48	126
1381	1879
802	919
802	1051
919	1051
1651	2081
265	734
876	1424
876	1537
876	1817
1424	1537
1424	1817
1537	1817
340	388
340	478
388	478
593	794
1807	2063
196	1418
1285	1376
1285	1392
1376	1392
27	376
27	740
376	740
171	228
171	280
171	353
228	280
228	353
280	353
150	268
1207	1379
930	992
71	351
71	813
71	1225
71	1253
351	813
351	1225
351	1253
813	1225
813	1253
1225	1253
1506	2107
1506	2157
2107	2157
541	647
541	1634
541	1804
647	1634
647	1804
1634	1804
463	819
345	1427
1208	1743
1208	1751
1208	1995
1743	1751
1743	1995
1751	1995
518	1669
1633	2034
18	1947
473	475
473	986
473	1536
473	1584
473	1789
475	986
475	1536
475	1584
475	1789
986	1536
986	1584
986	1789
1536	1584
1536	1789
1584	1789
243	957
1831	1847
1831	1924
1847	1924
727	1140
668	1190
668	1561
668	1740
668	1961
1190	1561
1190	1740
1190	1961
1561	1740
1561	1961
1740	1961
68	395
68	527
395	527
237	354
72	844
72	1538
844	1538
697	973
164	1422
665	843
1368	1598
182	1915
431	439
431	1498
439	1498
1720	1793
1720	2060
1793	2060
100	176
982	1213
2109	2119
406	1478
165	361
125	483
271	869
478	1618
478	1696
1618	1696
1769	1904
314	713
314	1245
314	1628
713	1245
713	1628
1245	1628
107	117
377	1650
230	1676
99	1706
782	1830
782	1898
1830	1898
199	207
90	236
90	375
236	375
827	1048
827	1239
827	2123
1048	1239
1048	2123
1239	2123
148	559
632	1468
632	1792
1468	1792
539	634
226	1730
428	1116
428	1284
428	1493
428	1861
1116	1284
1116	1493
1116	1861
1284	1493
1284	1861
1493	1861
316	394
316	955
394	955
342	1561
342	1679
342	1922
1561	1679
1561	1922
1679	1922
10	41
52	356
35	2169
1179	1199
1179	1918
1199	1918
335	1658
1406	1481
1406	1601
1481	1601
424	1608
1683	1829
789	911
789	979
789	1877
911	979
911	1877
979	1877
111	685
1415	1471
1415	1657
1415	1703
1471	1657
1471	1703
1657	1703
288	669
1074	1388
1541	1635
1537	2078
1102	1360
716	729
1791	2155
502	1707
502	1908
502	2051
1707	1908
1707	2051
1908	2051
1302	1869
114	713
114	855
114	888
114	1674
713	855
713	888
713	1674
855	888
855	1674
888	1674
432	473
888	1304
804	882
85	188
85	335
85	920
85	934
85	1744
188	335
188	920
188	934
188	1744
335	920
335	934
335	1744
920	934
920	1744
934	1744
403	419
403	742
403	1126
419	742
419	1126
742	1126
42	1087
27	1467
10	1031
2070	2106
180	443
180	553
180	1082
180	1704
443	553
443	1082
443	1704
553	1082
553	1704
1082	1704
111	1073
111	1328
1073	1328
11	1777
240	1507
25	1750
28	2058
1723	1797
1208	1592
1208	1854
1592	1854
724	991
724	1498
991	1498
33	1812
114	2118
962	1113
784	879
784	1413
879	1413
510	575
510	711
510	1727
510	1983
575	711
575	1727
575	1983
711	1727
711	1983
1727	1983
279	554
279	966
554	966
698	1331
598	1571
525	1244
215	1679
268	309
1212	1787
1037	2206
248	273
248	759
248	1506
248	1775
273	759
273	1506
273	1775
759	1506
759	1775
1506	1775
108	1166
673	2172
1036	1157
139	467
303	1065
91	428
91	1424
428	1424
35	341
35	744
341	744
662	1733
453	622
1399	2168
46	57
46	824
57	824
1159	1327
3	850
3	1713
850	1713
506	523
506	1466
506	2104
506	2128
506	2141
523	1466
523	2104
523	2128
523	2141
1466	2104
1466	2128
1466	2141
2104	2128
2104	2141
2128	2141
94	1172
9	163
1440	1548
694	837
197	1565
515	1792
515	1815
515	1940
1792	1815
1792	1940
1815	1940
1690	1748
77	113
855	1213
50	608
50	718
50	968
608	718
608	968
718	968
144	1189
144	1465
1189	1465
123	162
906	1506
1206	1461
314	813
314	855
314	949
813	855
813	949
855	949
1569	1796
1694	1781
1349	1493
996	1764
177	1486
740	1488
740	1521
740	1539
740	2029
1488	1521
1488	1539
1488	2029
1521	1539
1521	2029
1539	2029
719	928
742	1113
428	1424
744	1209
750	1670
750	2013
1670	2013
1330	2113
212	624
212	1218
212	1593
212	2150
624	1218
624	1593
624	2150
1218	1593
1218	2150
1593	2150
862	1163
862	1364
862	1868
1163	1364
1163	1868
1364	1868
39	88
696	1554
696	1706
1554	1706
168	671
168	1365
671	1365
1485	1783
247	2185
146	645
467	656
467	844
467	1609
656	844
656	1609
844	1609
1708	2026
340	358
340	483
340	1961
358	483
358	1961
483	1961
168	377
787	897
302	1456
358	483
358	2067
483	2067
385	2074
1323	1801
1872	2160
718	1117
299	340
1013	1564
1051	1863
303	2039
303	2185
2039	2185
652	673
652	1105
652	2063
673	1105
673	2063
1105	2063
581	1603
825	888
1823	1831
1472	1877
384	760
384	1341
384	1569
760	1341
760	1569
1341	1569
828	1194
267	1418
267	2030
267	2092
267	2173
1418	2030
1418	2092
1418	2173
2030	2092
2030	2173
2092	2173
1567	1645
1567	1773
1645	1773
1743	1796
252	633
252	1251
252	1389
252	2066
633	1251
633	1389
633	2066
1251	1389
1251	2066
1389	2066
392	1481
392	1573
392	2068
1481	1573
1481	2068
1573	2068
358	1119
566	1732
532	1711
1285	2136
82	974
325	1492
1731	1752
2095	2158
495	890
495	1915
495	2196
890	1915
890	2196
1915	2196
1477	1540
1477	1977
1540	1977
739	1984
1331	1335
1331	2198
1335	2198
188	863
188	1497
863	1497
1400	1423
1400	1700
1400	1956
1423	1700
1423	1956
1700	1956
345	1120
206	396
206	446
206	1306
206	1392
396	446
396	1306
396	1392
446	1306
446	1392
1306	1392
1472	1973
1472	2020
1472	2204
1973	2020
1973	2204
2020	2204
660	1029
384	1544
1092	2112
615	784
615	1294
615	1329
615	1413
784	1294
784	1329
784	1413
1294	1329
1294	1413
1329	1413
679	1051
295	659
295	869
295	1620
295	1661
659	869
659	1620
659	1661
869	1620
869	1661
1620	1661
376	2080
1639	1954
1241	1453
1241	2054
1453	2054
522	900
522	1405
522	1811
900	1405
900	1811
1405	1811
876	1155
809	851
809	1274
809	1381
851	1274
851	1381
1274	1381
81	167
307	1142
307	1310
1142	1310
1449	1971
1450	1938
1450	2176
1938	2176
810	1447
810	1756
1447	1756
372	1422
447	1916
123	2019
209	791
257	1545
209	791
1290	1595
1008	1942
57	816
57	1693
816	1693
271	1494
1889	1938
658	1727
643	1199
348	525
348	2102
525	2102
21	1576
21	1843
1576	1843
1036	1154
103	198
1875	2021
1181	1214
1618	1765
1618	2030
1765	2030
796	1087
796	1334
1087	1334
229	2061
2146	2187
1431	1786
694	794
694	813
694	840
794	813
794	840
813	840
1115	1263
832	1121
832	2016
1121	2016
539	1113
664	1622
1111	1489
707	1598
482	511
1211	1687
884	924
1126	1231
307	954
307	1262
307	1353
954	1262
954	1353
1262	1353
302	440
1282	1704
477	929
184	356
184	2000
356	2000
261	2066
917	918
917	963
918	963
968	1860
357	786
528	858
229	1945
537	597
513	864
183	2182
1156	1778
1156	2195
1778	2195
91	1424
2099	2183
880	1239
937	1290
937	1446
1290	1446
676	728
676	771
728	771
428	1232
137	286
808	921
808	1594
808	1623
921	1594
921	1623
1594	1623
72	216
432	1787
213	1975
575	1247
4	1460
158	1727
331	712
331	1075
331	1083
712	1075
712	1083
1075	1083
1490	2039
368	1938
188	800
188	1689
800	1689
398	945
398	2124
945	2124
680	1495
972	1054
423	1125
423	1405
1125	1405
75	280
75	1468
75	2033
280	1468
280	2033
1468	2033
40	280
40	1420
280	1420
721	737
721	1041
737	1041
1687	1894
23	38
23	43
23	812
38	43
38	812
43	812
173	1693
173	2054
1693	2054
883	1044
883	1238
1044	1238
521	1524
78	320
214	268
1082	1274
552	774
552	892
552	1398
552	1758
552	1792
774	892
774	1398
774	1758
774	1792
892	1398
892	1758
892	1792
1398	1758
1398	1792
1758	1792
1526	1593
1096	2128
448	1220
612	1874
365	818
365	831
365	985
365	1801
818	831
818	985
818	1801
831	985
831	1801
985	1801
465	1359
1583	2013
1123	1311
1123	1988
1311	1988
452	1472
452	1769
452	2152
452	2181
1472	1769
1472	2152
1472	2181
