1373	1406	1
605	660	1
1117	1029	1
1472	383	1
370	969	1
740	1155	1
944	952	1
49	740	1
1403	1458	1
46	59	1
415	386	1
783	722	1
37	412	1
1472	29	1
260	1089	1
560	583	1
941	182	1
1004	1326	1
1472	140	1
60	1730	1
219	803	1
454	1614	1
37	766	1
867	1103	1
1472	827	1
955	87	1
867	803	1
1167	1090	1
961	1338	1
1369	1445	1
201	509	1
1067	1242	1
146	1062	1
1472	938	1
957	814	1
146	909	1
988	900	1
275	723	1
1472	985	1
81	224	1
1095	1133	1
50	1373	1
34	54	1
81	113	1
1311	961	1
1613	577	1
716	653	1
55	541	1
1472	743	1
752	889	1
91	809	1
1252	958	1
1472	1302	1
941	941	1
651	651	1
851	851	1
941	830	1
807	917	1
523	546	1
1433	1147	1
1285	250	1
1174	775	1
204	829	1
48	1069	1
467	469	1
1310	1314	1
957	202	1
1474	84	1
1369	186	1
374	100	1
1167	107	1
50	358	1
105	977	1
1120	836	1
109	777	1
37	124	1
97	961	1
109	922	1
346	1404	1
130	289	1
1472	347	1
259	236	1
9	1525	1
50	219	1
73	138	1
1472	458	1
404	550	1
83	97	1
1267	1107	1
91	1230	1
1472	121	1
1752	177	1
560	611	1
1367	1460	1
79	186	1
83	191	1
172	1556	1
909	973	1
412	1067	1
73	373	1
236	999	1
1472	775	1
957	961	1
337	184	1
1001	209	1
287	862	1
72	59	1
330	1027	1
93	1487	1
717	1685	1
957	1126	1
1070	107	1
1180	1535	1
7	79	1
441	219	1
168	893	1
162	135	1
1375	1437	1
55	752	1
114	140	1
367	194	1
1472	596	1
1682	1339	1
1001	412	1
253	311	1
1142	1031	1
807	202	1
400	1199	1
1472	707	1
1180	1036	1
411	541	1
138	895	1
64	1244	1
1247	840	1
1252	850	1
226	532	1
902	885	1
81	383	1
7	531	1
789	1361	1
366	1556	1
695	678	1
1262	1746	1
67	1318	1
48	942	1
1174	803	1
73	1485	1
38	73	1
1036	1236	1
1385	1358	1
1472	1167	1
1012	1272	1
762	791	1
122	182	1
217	154	1
111	1062	1
220	1743	1
1050	1252	1
1310	1310	1
109	1005	1
402	399	1
335	351	1
1319	1445	1
107	212	1
1004	94	1
914	370	1
454	443	1
1472	264	1
1396	1439	1
807	1126	1
1472	423	1
1403	1421	1
961	934	1
412	1018	1
1046	961	1
330	351	1
1472	470	1
792	1096	1
740	774	1
1179	209	1
1472	69	1
793	782	1
54	825	1
1472	244	1
374	1050	1
836	891	1
50	944	1
1472	867	1
116	145	1
79	271	1
47	1041	1
48	81	1
46	700	1
1295	1265	1
620	609	1
215	223	1
1050	64	1
1472	914	1
48	32	1
1472	513	1
149	302	1
61	1318	1
727	209	1
20	61	1
204	306	1
98	1325	1
1472	688	1
114	3	1
380	194	1
109	508	1
91	785	1
121	1494	1
300	1539	1
178	1507	1
1003	1092	1
471	618	1
807	972	1
217	980	1
252	379	1
1118	1118	1
1285	161	1
807	861	1
1145	988	1
1472	1148	1
1001	1152	1
375	383	1
1022	1262	1
23	259	1
1472	1259	1
1001	1041	1
1261	179	1
1083	1087	1
809	922	1
98	179	1
762	922	1
952	1006	1
977	1209	1
83	330	1
1472	276	1
977	1226	1
356	1169	1
211	238	1
411	496	1
1472	387	1
614	528	1
170	905	1
948	1132	1
1472	50	1
1752	250	1
958	1053	1
334	283	1
170	792	1
740	826	1
130	186	1
1472	161	1
50	965	1
965	236	1
89	793	1
1285	1337	1
1472	208	1
957	920	1
412	1043	1
1431	1444	1
1147	1147	1
61	1128	1
741	710	1
47	1077	1
465	459	1
1535	300	1
125	97	1
362	853	1
1155	850	1
1029	1205	1
903	1692	1
1472	1022	1
867	996	1
49	1713	1
362	740	1
1472	621	1
149	322	1
1717	861	1
1080	1294	1
0	30	1
113	699	1
1472	668	1
241	223	1
171	180	1
74	905	1
1324	399	1
167	128	1
1472	1466	1
130	790	1
1472	1065	1
168	1393	1
243	727	1
133	129	1
1483	391	1
252	671	1
179	383	1
130	905	1
807	833	1
1675	773	1
186	893	1
151	1021	1
1472	1112	1
986	996	1
165	129	1
810	182	1
23	295	1
460	451	1
1001	1037	1
1145	1242	1
1293	412	1
27	81	1
335	358	1
54	1118	1
922	814	1
155	181	1
356	786	1
1408	1421	1
74	47	1
259	243	1
740	1016	1
784	850	1
404	515	1
224	271	1
1126	1084	1
69	121	1
73	126	1
2	34	1
1167	1199	1
432	459	1
1087	1092	1
1357	1113	1
844	876	1
454	1615	1
441	476	1
1472	828	1
1080	1117	1
1369	1444	1
1686	827	1
620	538	1
159	174	1
1067	1245	1
1472	939	1
82	425	1
768	802	1
1007	155	1
96	373	1
1472	986	1
1424	1449	1
50	1370	1
412	1301	1
73	523	1
186	362	1
1472	585	1
961	1268	1
50	1325	1
768	64	1
38	614	1
777	790	1
358	1015	1
418	440	1
807	182	1
220	972	1
138	811	1
803	1251	1
107	1310	1
621	664	1
768	366	1
527	1616	1
1	1506	1
1403	283	1
941	846	1
47	867	1
73	1488	1
48	1070	1
47	208	1
341	499	1
893	1702	1
146	131	1
455	399	1
1248	1062	1
623	626	1
61	101	1
541	556	1
50	73	1
1244	1133	1
893	1145	1
540	1624	1
1056	155	1
779	996	1
341	1591	1
415	464	1
1	420	1
1472	459	1
149	740	1
117	208	1
862	282	1
1472	122	1
374	1164	1
1297	129	1
1367	1463	1
909	891	1
1022	988	1
969	208	1
1087	1144	1
810	768	1
1080	1162	1
1058	1082	1
50	909	1
231	846	1
1209	1214	1
179	723	1
1050	250	1
1472	792	1
116	190	1
335	988	1
48	182	1
814	827	1
358	343	1
54	124	1
717	1684	1
1285	1154	1
920	330	1
1472	951	1
525	525	1
1472	550	1
30	4	1
1375	1436	1
205	179	1
777	818	1
1313	832	1
63	85	1
768	219	1
792	209	1
170	173	1
969	1259	1
177	803	1
610	638	1
1012	958	1
1472	1041	1
977	981	1
320	496	1
1242	107	1
523	577	1
1041	1036	1
107	1560	1
312	1472	1
182	1002	1
73	1484	1
48	1482	1
146	231	1
491	1594	1
1365	208	1
1012	1128	1
37	31	1
97	1004	1
179	194	1
50	1734	1
531	409	1
753	729	1
335	1563	1
454	459	1
1472	440	1
614	629	1
50	252	1
1063	540	1
454	346	1
399	1263	1
1472	471	1
170	1033	1
83	124	1
73	54	1
844	1145	1
130	215	1
128	1361	1
1001	914	1
732	774	1
810	996	1
1111	1110	1
1472	868	1
204	1194	1
211	766	1
869	1704	1
362	894	1
202	967	1
1472	915	1
367	1759	1
1018	1161	1
373	1694	1
789	908	1
96	317	1
1472	514	1
168	858	1
283	1303	1
409	592	1
768	921	1
253	361	1
863	1008	1
55	727	1
957	1387	1
1070	358	1
828	853	1
143	176	1
60	850	1
1114	961	1
214	239	1
236	1311	1
1472	1375	1
47	965	1
909	1174	1
178	1504	1
412	117	1
179	354	1
1050	1319	1
67	1285	1
358	1128	1
464	539	1
891	900	1
50	348	1
146	203	1
460	559	1
565	508	1
383	177	1
402	496	1
957	98	1
920	1357	1
813	978	1
742	1068	1
13	10	1
1472	277	1
3	12	1
60	107	1
170	999	1
211	241	1
191	911	1
140	147	1
537	545	1
224	356	1
1205	1170	1
1438	1453	1
1118	129	1
809	1697	1
844	1018	1
1001	1021	1
836	954	1
179	621	1
1472	162	1
560	556	1
47	1238	1
374	920	1
967	1121	1
1172	1151	1
1472	209	1
168	393	1
1167	1128	1
1080	1090	1
1285	1353	1
1472	832	1
1055	807	1
243	237	1
957	889	1
867	999	1
1369	1385	1
768	1014	1
236	1230	1
1472	622	1
312	289	1
74	1408	1
922	1062	1
1472	669	1
1058	346	1
338	1549	1
46	810	1
752	863	1
182	1722	1
220	1001	1
560	1634	1
1472	1292	1
63	109	1
1421	1405	1
50	1128	1
471	664	1
814	1182	1
50	1275	1
1472	1066	1
902	973	1
62	62	1
138	1338	1
1036	747	1
48	920	1
1107	1138	1
1472	1113	1
279	1527	1
1004	370	1
217	160	1
252	527	1
201	619	1
146	156	1
1106	1222	1
734	671	1
868	1685	1
367	1326	1
1474	78	1
67	1422	1
1046	1346	1
217	209	1
752	362	1
182	1169	1
1069	1268	1
399	1424	1
226	240	1
541	583	1
164	174	1
74	44	1
97	133	1
727	897	1
126	280	1
608	631	1
1472	480	1
922	961	1
671	718	1
412	803	1
328	318	1
1472	31	1
124	920	1
412	850	1
220	107	1
684	730	1
1682	785	1
1004	1215	1
695	1670	1
98	1018	1
337	338	1
889	989	1
109	1050	1
920	367	1
1472	940	1
149	131	1
1404	1147	1
1004	1117	1
983	812	1
1748	208	1
404	55	1
295	302	1
243	201	1
412	1302	1
54	179	1
236	1074	1
55	750	1
614	1655	1
9	274	1
1080	1323	1
399	237	1
48	727	1
541	1632	1
873	892	1
1058	209	1
306	1462	1
107	1297	1
178	1497	1
454	518	1
74	938	1
920	858	1
1472	1415	1
156	148	1
446	490	1
751	869	1
271	197	1
1472	1078	1
243	690	1
64	1295	1
28	77	1
192	1507	1
1248	1096	1
1087	1729	1
240	235	1
110	1713	1
1472	1236	1
1167	117	1
362	1554	1
623	637	1
809	977	1
61	100	1
942	727	1
109	920	1
1472	302	1
151	87	1
155	144	1
140	196	1
74	64	1
697	981	1
149	1358	1
567	604	1
73	136	1
537	537	1
1472	460	1
1115	1092	1
1155	209	1
661	1656	1
224	155	1
1205	1147	1
1111	988	1
1018	1021	1
528	451	1
909	890	1
325	371	1
128	977	1
82	104	1
126	97	1
1472	793	1
211	741	1
1369	1415	1
523	1597	1
1472	904	1
1128	1082	1
984	850	1
146	1007	1
202	819	1
614	1664	1
1472	551	1
404	459	1
920	250	1
1424	1430	1
1142	1258	1
38	560	1
236	1046	1
957	1350	1
1113	1188	1
1472	709	1
171	110	1
116	1494	1
574	672	1
1472	1396	1
252	482	1
454	610	1
53	255	1
540	743	1
523	499	1
123	119	1
217	1022	1
1472	1042	1
1062	951	1
217	111	1
965	1083	1
1361	878	1
1055	1226	1
605	681	1
363	322	1
330	921	1
1007	961	1
957	236	1
48	1370	1
1720	962	1
941	1107	1
231	459	1
1361	1380	1
951	1010	1
779	805	1
1472	266	1
61	1581	1
186	1415	1
663	1659	1
301	298	1
454	456	1
1472	441	1
224	1709	1
279	279	1
715	757	1
1472	40	1
117	179	1
467	1608	1
905	813	1
121	176	1
779	737	1
73	390	1
1472	246	1
900	871	1
334	479	1
922	219	1
967	1037	1
159	208	1
1472	869	1
922	330	1
47	1043	1
1080	1046	1
1001	179	1
471	179	1
130	1373	1
382	378	1
1472	916	1
224	884	1
130	1484	1
47	1393	1
335	721	1
105	160	1
20	63	1
1472	690	1
47	742	1
980	905	1
90	135	1
204	387	1
168	1145	1
464	464	1
1001	271	1
146	260	1
1128	830	1
1472	1360	1
49	1111	1
1080	961	1
1395	840	1
1388	1415	1
191	357	1
1298	1351	1
988	1313	1
1070	803	1
48	1048	1
809	783	1
166	188	1
1472	1261	1
1001	1047	1
941	1062	1
50	349	1
605	653	1
809	920	1
1055	1087	1
541	497	1
67	1058	1
341	283	1
605	574	1
863	250	1
1145	1197	1
226	237	1
1458	1778	1
107	178	1
1472	278	1
211	240	1
283	271	1
965	807	1
920	1132	1
387	381	1
67	977	1
358	208	1
412	984	1
527	593	1
73	64	1
37	485	1
1472	52	1
333	1550	1
996	850	1
12	37	1
124	885	1
124	1089	1
550	557	1
1433	399	1
1472	163	1
83	136	1
209	1349	1
124	996	1
640	1653	1
415	201	1
239	277	1
1472	210	1
138	366	1
1366	1330	1
710	694	1
146	789	1
922	1682	1
117	1294	1
938	1061	1
862	924	1
1472	1008	1
1036	209	1
98	825	1
1709	182	1
110	380	1
1472	623	1
47	1301	1
752	961	1
91	81	1
825	891	1
204	336	1
920	929	1
846	803	1
1221	1021	1
47	762	1
1368	1375	1
129	1305	1
922	1110	1
1472	1293	1
9	215	1
1058	202	1
485	474	1
74	951	1
941	983	1
889	1118	1
138	900	1
807	1010	1
1070	972	1
1472	1067	1
217	54	1
312	862	1
1472	1114	1
977	540	1
889	1208	1
770	727	1
146	157	1
165	143	1
1055	1154	1
23	289	1
1415	1425	1
454	231	1
792	710	1
867	138	1
367	1438	1
47	1728	1
961	209	1
1655	649	1
920	1194	1
226	241	1
615	617	1
1293	1751	1
1338	1268	1
531	464	1
330	179	1
1472	370	1
219	1036	1
922	863	1
279	238	1
50	50	1
412	909	1
770	795	1
1472	481	1
1126	1074	1
46	62	1
50	133	1
415	399	1
73	124	1
1342	1334	1
1403	1316	1
941	179	1
279	460	1
893	1318	1
1172	1197	1
130	156	1
1472	143	1
810	810	1
867	727	1
1080	1264	1
1082	1182	1
454	1613	1
1586	498	1
1472	830	1
889	988	1
1369	1450	1
49	165	1
146	889	1
37	844	1
1472	941	1
370	283	1
63	972	1
893	941	1
55	376	1
1472	988	1
28	1508	1
825	806	1
1006	871	1
1472	587	1
149	356	1
1380	1356	1
1015	751	1
49	1324	1
980	1158	1
107	1522	1
124	460	1
1126	967	1
1472	762	1
999	1083	1
114	73	1
367	905	1
1472	1385	1
170	183	1
762	1145	1
1061	969	1
1472	1432	1
50	1180	1
1356	862	1
117	632	1
62	219	1
67	1359	1
942	907	1
692	1666	1
146	110	1
807	871	1
1385	1367	1
1472	1190	1
1389	1759	1
1007	940	1
23	325	1
955	1089	1
531	1594	1
235	803	1
74	367	1
952	825	1
402	422	1
920	1303	1
164	380	1
1069	1239	1
1429	1434	1
1472	303	1
135	1497	1
1099	64	1
346	1258	1
792	960	1
740	926	1
9	1530	1
567	607	1
1142	209	1
54	1370	1
46	90	1
374	551	1
692	712	1
1472	124	1
204	1442	1
408	467	1
279	464	1
83	211	1
304	292	1
358	107	1
1472	235	1
701	759	1
1162	1147	1
172	1559	1
374	961	1
1004	1180	1
784	237	1
253	240	1
657	1649	1
867	1132	1
1472	794	1
1422	1124	1
211	740	1
809	1067	1
1050	107	1
219	177	1
1472	905	1
867	977	1
281	278	1
1242	1299	1
1318	1124	1
768	768	1
202	816	1
98	1429	1
1472	568	1
367	94	1
850	900	1
48	406	1
966	1026	1
91	104	1
404	443	1
980	1178	1
428	449	1
1006	1010	1
920	921	1
1472	710	1
922	1055	1
380	185	1
146	289	1
81	380	1
1022	1047	1
217	844	1
664	1657	1
1714	969	1
62	100	1
46	1385	1
471	560	1
807	954	1
1472	1043	1
232	1514	1
374	165	1
1248	1254	1
358	1090	1
784	1141	1
271	329	1
1472	1154	1
122	181	1
341	405	1
74	304	1
1628	596	1
941	1106	1
1311	1304	1
1473	117	1
575	541	1
840	854	1
454	446	1
164	144	1
1472	267	1
1307	202	1
1128	445	1
226	185	1
48	1721	1
211	215	1
179	885	1
404	598	1
168	226	1
920	1041	1
67	1012	1
63	1199	1
412	1013	1
1525	171	1
54	1318	1
117	178	1
124	850	1
1472	88	1
149	887	1
50	988	1
124	1197	1
47	1197	1
211	275	1
105	1576	1
224	902	1
1454	186	1
889	916	1
778	1687	1
125	90	1
768	893	1
220	370	1
1285	1252	1
1730	1021	1
1472	917	1
149	186	1
758	758	1
64	1006	1
1111	1206	1
20	73	1
275	268	1
1472	516	1
341	531	1
124	389	1
825	862	1
20	56	1
53	1627	1
957	1385	1
46	1080	1
49	1396	1
1080	740	1
105	304	1
128	361	1
1070	727	1
485	421	1
214	237	1
50	1090	1
124	107	1
768	185	1
694	827	1
167	153	1
1472	1361	1
471	615	1
313	381	1
1567	395	1
742	742	1
191	356	1
1293	1262	1
814	1267	1
72	1024	1
1171	346	1
527	510	1
768	455	1
1050	1317	1
941	1172	1
235	717	1
988	1233	1
204	832	1
1472	1262	1
224	1038	1
762	822	1
941	1061	1
1024	807	1
605	652	1
237	264	1
1007	996	1
72	1357	1
179	179	1
38	1638	1
1408	1444	1
789	1703	1
164	180	1
438	575	1
1472	279	1
666	722	1
209	1033	1
412	938	1
1248	1742	1
311	340	1
1472	390	1
224	358	1
1015	1740	1
179	1322	1
50	158	1
287	223	1
490	489	1
40	408	1
1472	53	1
334	286	1
1024	1230	1
1018	963	1
728	805	1
217	1036	1
124	1090	1
1472	164	1
814	919	1
1001	908	1
727	690	1
1472	211	1
1686	786	1
362	961	1
1087	1283	1
21	50	1
867	920	1
362	1444	1
1004	1147	1
1197	208	1
1369	1391	1
341	582	1
65	1063	1
34	46	1
271	1531	1
1472	608	1
171	395	1
1369	1176	1
379	364	1
162	202	1
114	211	1
1472	671	1
868	824	1
60	1261	1
9	325	1
595	608	1
1613	554	1
1172	208	1
1003	1287	1
220	1247	1
922	1111	1
1472	1294	1
920	977	1
485	473	1
1062	1143	1
171	198	1
431	376	1
69	1195	1
130	789	1
38	170	1
920	751	1
48	922	1
303	306	1
1132	1150	1
1768	346	1
988	1286	1
1472	1115	1
320	314	1
1248	1198	1
23	288	1
1472	1226	1
762	842	1
1242	208	1
1325	1443	1
17	24	1
1429	1413	1
38	374	1
97	810	1
792	886	1
156	1497	1
107	145	1
893	1106	1
1357	995	1
1472	371	1
961	1010	1
941	1724	1
1118	208	1
73	146	1
399	1200	1
957	358	1
1024	1083	1
1167	727	1
675	653	1
366	728	1
1472	17	1
171	922	1
889	129	1
83	54	1
961	540	1
82	1567	1
451	442	1
1142	916	1
1472	128	1
1055	999	1
63	1477	1
893	842	1
50	996	1
231	807	1
54	996	1
454	1602	1
955	107	1
867	807	1
374	1089	1
1610	509	1
1318	1262	1
1022	129	1
146	1058	1
1472	942	1
61	1161	1
48	28	1
1015	1044	1
1004	1119	1
752	1024	1
914	1055	1
1472	989	1
50	1369	1
149	355	1
61	1387	1
243	376	1
105	383	1
1641	652	1
74	1442	1
204	373	1
1472	763	1
81	390	1
908	1147	1
335	1337	1
762	1047	1
346	994	1
1199	1181	1
170	180	1
105	409	1
250	1362	1
1472	1433	1
137	150	1
889	1145	1
199	208	1
1216	1226	1
1472	1032	1
1061	1066	1
146	111	1
809	821	1
1055	1232	1
1472	1191	1
260	251	1
1001	1117	1
363	344	1
996	1344	1
1021	1011	1
1050	867	1
383	250	1
402	423	1
1325	1415	1
61	98	1
740	697	1
727	1089	1
550	430	1
792	850	1
144	129	1
164	204	1
1472	351	1
1401	367	1
792	961	1
740	927	1
762	179	1
9	1529	1
179	905	1
1	441	1
550	648	1
715	715	1
1472	462	1
758	815	1
279	354	1
83	101	1
211	24	1
909	231	1
550	539	1
1472	125	1
560	615	1
1001	955	1
1004	1294	1
967	1178	1
1761	1421	1
1472	236	1
1001	836	1
58	399	1
47	1145	1
1368	988	1
1369	1413	1
961	1306	1
358	330	1
814	830	1
1066	1075	1
1067	1082	1
845	860	1
1472	906	1
288	1527	1
893	944	1
177	356	1
236	1153	1
111	1015	1
1472	569	1
117	1142	1
850	901	1
7	216	1
941	346	1
67	117	1
98	1285	1
1472	680	1
920	107	1
81	81	1
908	1160	1
560	1629	1
920	922	1
1454	1415	1
658	1650	1
9	238	1
1015	784	1
1368	1415	1
138	970	1
50	1070	1
252	508	1
789	1373	1
129	1521	1
610	650	1
224	1285	1
156	250	1
1103	1750	1
1401	862	1
208	1509	1
1472	1044	1
47	768	1
1472	1155	1
1285	107	1
1007	963	1
98	171	1
727	1268	1
1634	662	1
1361	1370	1
109	1001	1
1232	878	1
130	366	1
779	807	1
1180	117	1
50	104	1
179	884	1
177	1742	1
130	432	1
1472	443	1
809	237	1
1438	1460	1
122	374	1
54	1319	1
97	60	1
186	1767	1
727	824	1
73	388	1
94	1278	1
867	1082	1
1472	200	1
337	271	1
1111	1107	1
1366	1300	1
909	1005	1
236	967	1
1472	871	1
63	950	1
727	399	1
219	156	1
55	306	1
537	55	1
1472	918	1
758	759	1
373	1691	1
34	11	1
412	1321	1
110	358	1
20	74	1
1472	517	1
727	237	1
162	167	1
271	891	1
1472	692	1
9	296	1
191	48	1
428	422	1
105	311	1
641	1647	1
90	133	1
1472	1315	1
980	1018	1
1297	1333	1
124	219	1
1118	1203	1
435	1588	1
1713	337	1
61	742	1
1301	1302	1
1472	1136	1
770	753	1
109	171	1
146	183	1
914	1741	1
23	287	1
138	1127	1
693	1667	1
905	540	1
944	1142	1
969	337	1
50	1769	1
179	803	1
370	1162	1
110	996	1
37	274	1
537	550	1
1472	391	1
740	855	1
1629	663	1
192	197	1
412	986	1
164	107	1
809	346	1
1472	54	1
168	366	1
330	383	1
455	916	1
149	1525	1
217	1043	1
54	878	1
109	1297	1
1472	165	1
560	559	1
996	803	1
50	961	1
909	896	1
789	346	1
537	497	1
77	408	1
1472	212	1
1285	1317	1
867	1110	1
465	446	1
897	969	1
201	452	1
1472	835	1
938	1059	1
390	398	1
211	671	1
105	96	1
1021	178	1
1248	250	1
54	59	1
311	1532	1
1472	1010	1
758	723	1
910	992	1
34	47	1
916	177	1
789	941	1
168	825	1
335	695	1
944	138	1
214	300	1
50	1285	1
330	1337	1
1472	656	1
81	409	1
1276	1402	1
752	850	1
220	996	1
74	1054	1
367	887	1
243	445	1
60	1117	1
124	136	1
250	1343	1
454	537	1
146	358	1
1472	1470	1
9	38	1
485	553	1
109	109	1
38	171	1
1472	1069	1
48	1207	1
1203	1199	1
1285	129	1
1001	1120	1
1114	117	1
485	779	1
312	1531	1
53	471	1
201	616	1
1047	1111	1
988	1206	1
61	1004	1
155	107	1
1373	1401	1
138	1258	1
909	399	1
94	1771	1
917	900	1
130	342	1
920	1196	1
191	863	1
107	144	1
74	43	1
330	177	1
1472	372	1
67	830	1
411	464	1
50	48	1
1338	1381	1
362	366	1
1472	483	1
170	1085	1
762	271	1
283	666	1
909	194	1
231	64	1
199	1510	1
97	100	1
836	921	1
412	1197	1
1472	129	1
1472	816	1
61	1047	1
370	390	1
387	902	1
673	669	1
379	700	1
920	370	1
1472	943	1
1529	306	1
1015	1047	1
362	1433	1
69	1721	1
185	852	1
172	182	1
1288	1164	1
236	1069	1
146	1221	1
168	789	1
1380	1358	1
107	1524	1
1162	399	1
1472	1387	1
9	241	1
64	1124	1
83	1472	1
803	1255	1
485	508	1
384	1367	1
475	570	1
47	1022	1
893	1600	1
199	211	1
240	256	1
1472	1033	1
1024	194	1
126	1004	1
146	108	1
977	1354	1
1472	1208	1
170	358	1
83	955	1
697	655	1
951	1030	1
1472	1239	1
191	669	1
957	54	1
944	891	1
961	179	1
852	860	1
1444	1300	1
807	1256	1
130	314	1
1472	289	1
168	121	1
