1063	1894
1198	1894
690	965
690	1071
690	1171
965	1071
965	1171
1071	1171
613	1150
9	1816
111	1405
1097	1946
187	1054
187	1119
187	1144
187	1405
187	1916
1054	1119
1054	1144
1054	1405
1054	1916
1119	1144
1119	1405
1119	1916
1144	1405
1144	1916
1405	1916
1100	2112
1200	1714
926	972
695	1785
695	1829
695	1949
695	2112
1785	1829
1785	1949
1785	2112
1829	1949
1829	2112
1949	2112
950	1839
412	831
1611	1675
358	1146
179	364
888	1333
673	1450
673	1551
673	1727
673	1806
1450	1551
1450	1727
1450	1806
1551	1727
1551	1806
1727	1806
1541	1979
1518	1719
865	1095
865	1647
865	1786
1095	1647
1095	1786
1647	1786
1376	1452
1376	2075
1452	2075
367	2036
23	43
23	802
43	802
31	1614
1100	1394
294	640
294	1892
640	1892
313	1123
313	1634
1123	1634
1896	2137
440	634
1870	2150
464	526
514	581
514	772
581	772
402	666
865	1795
865	1864
865	1952
1795	1864
1795	1952
1864	1952
8	31
1421	1461
1404	1826
934	1541
421	1372
421	1539
421	1637
421	1750
1372	1539
1372	1637
1372	1750
1539	1637
1539	1750
1637	1750
1128	1650
1358	1423
1918	2077
1360	1771
680	1267
261	317
585	712
501	1173
2050	2121
375	482
1346	2076
1019	1029
1062	1104
470	722
610	890
610	1757
890	1757
178	1005
170	376
522	554
522	610
554	610
329	443
329	1904
329	2133
443	1904
443	2133
1904	2133
667	681
667	1224
681	1224
5	18
5	253
5	1086
18	253
18	1086
253	1086
80	600
80	1888
600	1888
628	1443
609	1856
1074	2085
1338	1415
1338	1575
1415	1575
869	969
869	1383
869	1553
969	1383
969	1553
1383	1553
187	328
187	336
187	711
187	875
328	336
328	711
328	875
336	711
336	875
711	875
26	46
289	2152
245	364
245	410
245	771
364	410
364	771
410	771
146	1898
632	1924
249	959
249	1241
959	1241
579	597
412	1479
412	1987
412	2084
412	2099
1479	1987
1479	2084
1479	2099
1987	2084
1987	2099
2084	2099
664	960
664	1233
960	1233
1026	1818
1602	1625
232	835
232	1105
835	1105
1345	1421
52	731
52	1658
52	1695
731	1658
731	1695
1658	1695
467	745
1264	1816
1021	1124
225	1617
1950	2012
233	435
141	767
457	494
55	350
373	797
373	1129
373	1719
797	1129
797	1719
1129	1719
1007	1957
268	282
268	1332
268	1464
282	1332
282	1464
1332	1464
638	788
638	2112
788	2112
1539	1812
1539	1824
1812	1824
93	1459
157	266
157	1927
157	1936
266	1927
266	1936
1927	1936
777	1927
520	1290
520	2052
1290	2052
483	1496
603	806
307	1715
1052	1998
513	1913
1091	1750
1091	1901
1750	1901
71	87
71	1417
87	1417
1	1005
1	1771
1005	1771
1354	1369
1412	1966
1626	1702
218	2041
565	742
762	1495
762	1765
1495	1765
754	1219
72	1336
247	372
294	1173
1223	1712
189	699
189	728
189	924
189	1006
699	728
699	924
699	1006
728	924
728	1006
924	1006
1291	1516
932	2173
734	1476
25	1712
1505	2158
951	1053
407	1128
407	1527
1128	1527
1491	1525
1783	1823
186	442
454	686
187	1405
497	900
424	1762
1033	1329
739	789
133	1189
631	1225
624	1573
691	942
731	745
322	1398
598	1214
598	1335
1214	1335
740	1795
371	404
509	1501
588	741
588	940
741	940
507	1590
1430	1785
1700	2082
305	1921
435	1700
435	1924
1700	1924
407	523
624	888
624	1630
624	2001
888	1630
888	2001
1630	2001
462	1550
2051	2120
475	862
1	2
1203	1244
630	854
45	345
45	960
45	969
345	960
345	969
960	969
302	458
1364	2044
1364	2149
2044	2149
1181	1955
219	1399
219	1562
219	2046
219	2160
1399	1562
1399	2046
1399	2160
1562	2046
1562	2160
2046	2160
217	1285
1447	1659
1447	1857
1659	1857
644	884
644	1371
644	1537
884	1371
884	1537
1371	1537
388	1438
388	2074
1438	2074
321	472
321	1620
321	1980
321	2130
472	1620
472	1980
472	2130
1620	1980
1620	2130
1980	2130
787	804
787	1310
804	1310
1812	1964
1025	1201
261	1613
607	616
365	1347
365	1353
365	1613
1347	1353
1347	1613
1353	1613
28	1570
719	1017
1158	1797
248	481
248	1990
481	1990
22	56
22	411
56	411
74	571
74	1540
571	1540
144	354
144	649
144	1359
144	1968
354	649
354	1359
354	1968
649	1359
649	1968
1359	1968
127	1947
107	388
1398	1486
1398	1875
1486	1875
417	839
1470	1626
294	374
294	1892
374	1892
924	1006
454	1167
1104	1117
1104	1169
1104	1554
1104	1711
1104	1925
1117	1169
1117	1554
1117	1711
1117	1925
1169	1554
1169	1711
1169	1925
1554	1711
1554	1925
1711	1925
1658	1951
1275	1716
1275	2023
1716	2023
1386	1699
642	1187
1350	2056
383	1742
1192	2043
627	700
627	731
700	731
130	1721
1660	2063
820	1405
1962	2104
56	1377
416	878
611	988
655	1291
1004	2072
387	1941
1173	2085
682	1787
1415	1696
1415	1802
1415	1829
1696	1802
1696	1829
1802	1829
501	527
501	1225
527	1225
116	946
308	342
308	1534
342	1534
132	349
132	625
132	719
132	1504
349	625
349	719
349	1504
625	719
625	1504
719	1504
536	611
536	1926
611	1926
1801	1829
1360	2161
528	1027
528	2014
1027	2014
426	2021
1653	2026
94	367
175	246
193	1456
14	804
14	952
804	952
689	1418
689	1606
1418	1606
276	790
276	1732
276	2148
790	1732
790	2148
1732	2148
194	1156
194	1605
194	1917
1156	1605
1156	1917
1605	1917
1645	1833
2072	2129
2064	2160
1332	1540
97	308
287	1736
1556	1623
524	1445
443	557
328	628
328	1677
328	1839
628	1677
628	1839
1677	1839
251	1349
251	1861
251	2075
251	2104
1349	1861
1349	2075
1349	2104
1861	2075
1861	2104
2075	2104
1381	1490
108	1910
482	1619
482	1754
1619	1754
1564	2098
273	1763
283	1470
206	1169
206	1592
1169	1592
160	254
1864	1966
250	1055
258	2010
12	18
12	437
12	651
12	1167
18	437
18	651
18	1167
437	651
437	1167
651	1167
394	1154
1670	2154
1016	1081
1016	1296
1016	1334
1081	1296
1081	1334
1296	1334
1531	1766
47	1463
378	829
378	950
378	1337
829	950
829	1337
950	1337
741	880
1042	1309
1372	1897
34	916
509	748
509	1565
748	1565
1621	1937
790	1808
725	786
725	1964
786	1964
1350	2064
1030	1048
1531	1887
251	1706
251	2023
1706	2023
579	975
579	1173
975	1173
550	1138
227	567
227	671
227	1831
227	1862
567	671
567	1831
567	1862
671	1831
671	1862
1831	1862
51	1998
203	1195
82	1191
195	751
1280	2144
519	909
519	1493
519	1607
909	1493
909	1607
1493	1607
1044	1356
1044	1707
1044	1713
1356	1707
1356	1713
1707	1713
2027	2167
150	1879
122	420
122	754
420	754
672	1069
672	1633
672	1883
1069	1633
1069	1883
1633	1883
129	591
685	1440
215	1597
215	1873
1597	1873
1356	2137
490	1321
1438	2049
169	370
169	1310
169	1981
370	1310
370	1981
1310	1981
1237	2064
310	808
387	1504
542	634
325	967
325	1976
967	1976
74	1982
663	761
663	1266
663	1330
761	1266
761	1330
1266	1330
489	650
489	1346
650	1346
95	245
95	309
95	393
95	1011
245	309
245	393
245	1011
309	393
309	1011
393	1011
416	1376
416	1738
1376	1738
1349	1482
1349	1942
1482	1942
2089	2144
296	1893
1414	1460
305	415
72	428
72	1846
72	2155
428	1846
428	2155
1846	2155
1226	1271
640	1611
222	1745
572	1279
572	1290
1279	1290
707	1227
1137	1390
1137	1779
1137	1899
1390	1779
1390	1899
1779	1899
1648	1795
1648	1813
1648	1966
1795	1813
1795	1966
1813	1966
11	19
11	58
11	641
11	2073
19	58
19	641
19	2073
58	641
58	2073
641	2073
76	264
76	752
76	1431
76	1598
264	752
264	1431
264	1598
752	1431
752	1598
1431	1598
467	778
467	1508
778	1508
277	488
277	2018
488	2018
842	2039
936	1422
936	1944
1422	1944
51	1440
22	45
22	56
45	56
694	830
1125	1960
744	1274
1441	1702
1441	1791
1702	1791
201	298
201	361
201	1563
201	1867
298	361
298	1563
298	1867
361	1563
361	1867
1563	1867
1468	1917
13	362
549	1098
1263	1421
155	1613
155	2048
1613	2048
139	1228
219	1538
219	1545
1538	1545
606	684
606	1042
684	1042
140	415
273	1763
777	1794
777	1876
1794	1876
737	1016
1822	2091
637	2135
315	1243
455	1168
556	616
984	990
367	839
1081	1284
1353	1740
937	1744
150	711
15	32
648	665
158	274
158	1776
274	1776
881	1607
154	495
154	514
154	1323
495	514
495	1323
514	1323
70	131
70	1593
131	1593
90	427
574	889
574	1258
574	1837
574	2100
889	1258
889	1837
889	2100
1258	1837
1258	2100
1837	2100
354	1838
688	1089
858	1295
858	1682
858	1733
1295	1682
1295	1733
1682	1733
592	993
1923	2001
1145	1953
1226	1681
260	446
260	577
446	577
160	202
160	254
160	1385
160	1698
202	254
202	1385
202	1698
254	1385
254	1698
1385	1698
171	198
850	1059
850	1176
850	2058
1059	1176
1059	2058
1176	2058
1679	1740
259	290
259	481
259	729
290	481
290	729
481	729
1575	1964
416	1429
416	1598
416	1738
1429	1598
1429	1738
1598	1738
965	1039
928	1061
928	1260
928	1707
928	1713
928	1954
1061	1260
1061	1707
1061	1713
1061	1954
1260	1707
1260	1713
1260	1954
1707	1713
1707	1954
1713	1954
1485	1891
17	1890
1262	2149
369	778
32	1437
2013	2137
421	1609
421	1773
1609	1773
264	1600
293	906
1255	2147
920	1196
920	1256
1196	1256
14	27
14	1622
27	1622
1429	1641
893	1234
1184	1434
1184	1550
1434	1550
1193	1585
464	526
1404	1930
482	699
1009	1800
1009	1810
1009	1966
1009	1970
1800	1810
1800	1966
1800	1970
1810	1966
1810	1970
1966	1970
466	838
466	1691
838	1691
173	253
18	537
18	559
537	559
471	648
205	342
205	385
205	575
205	1340
342	385
342	575
342	1340
385	575
385	1340
575	1340
146	246
146	274
146	1831
146	2154
246	274
246	1831
246	2154
274	1831
274	2154
1831	2154
1101	1203
1101	1779
1203	1779
1539	1750
231	1882
520	1618
321	604
258	2010
1084	1216
1013	1524
1013	1777
1524	1777
184	328
184	1725
184	1995
184	2155
328	1725
328	1995
328	2155
1725	1995
1725	2155
1995	2155
262	280
262	1137
262	1998
280	1137
280	1998
1137	1998
1269	1546
607	716
1152	1805
451	839
451	1652
451	1785
451	1954
839	1652
839	1785
839	1954
1652	1785
1652	1954
1785	1954
843	844
587	653
904	1253
134	408
134	535
134	1523
134	2011
408	535
408	1523
408	2011
535	1523
535	2011
1523	2011
540	1477
492	1509
492	1610
1509	1610
370	689
370	755
689	755
1742	1836
433	793
433	1671
433	2083
793	1671
793	2083
1671	2083
1127	1763
826	1801
583	741
110	1502
503	1466
503	1493
1466	1493
819	940
819	1318
819	1925
940	1318
940	1925
1318	1925
966	1378
1526	1548
1526	2030
1548	2030
294	374
294	640
374	640
588	762
588	866
762	866
1814	1849
1814	1949
1814	1952
1849	1949
1849	1952
1949	1952
763	1540
204	470
204	780
470	780
603	806
486	533
486	1761
533	1761
35	597
510	645
756	2037
626	724
1732	1906
1730	2053
1346	2120
1402	1590
283	600
283	999
283	1248
283	1536
283	2164
600	999
600	1248
600	1536
600	2164
999	1248
999	1536
999	2164
1248	1536
1248	2164
1536	2164
413	432
413	623
413	1601
413	1684
432	623
432	1601
432	1684
623	1601
623	1684
1601	1684
87	1372
214	406
214	1558
214	1753
406	1558
406	1753
1558	1753
331	925
2005	2018
1478	1755
645	755
645	766
755	766
258	584
1355	1512
355	1346
445	457
445	1452
445	1784
445	1900
457	1452
457	1784
457	1900
1452	1784
1452	1900
1784	1900
1078	1110
340	493
340	1873
493	1873
311	2126
1373	1442
452	746
1966	2012
1390	1975
1390	2003
1975	2003
178	1138
178	1679
1138	1679
783	964
5	24
380	549
380	1635
549	1635
216	765
216	1090
216	1767
765	1090
765	1767
1090	1767
1102	1288
1102	1374
1288	1374
10	20
10	26
20	26
195	440
398	506
398	1777
506	1777
754	1897
251	334
207	540
1517	1894
1517	2158
1894	2158
867	1669
81	493
81	1872
493	1872
1522	1724
743	873
588	602
588	866
588	979
588	2047
602	866
602	979
602	2047
866	979
866	2047
979	2047
863	1621
60	326
273	1731
22	56
1342	2114
875	1585
1372	1897
1064	1094
459	1602
1055	2115
258	1584
51	128
834	1107
834	1605
1107	1605
362	2168
86	681
37	597
107	807
1182	1351
1182	1785
1182	1896
1182	1956
1182	1967
1351	1785
1351	1896
1351	1956
1351	1967
1785	1896
1785	1956
1785	1967
1896	1956
1896	1967
1956	1967
151	1711
502	1604
707	841
1862	1992
148	441
620	1083
337	1142
66	297
2017	2021
569	1576
125	919
125	1266
919	1266
1029	1844
608	622
608	715
622	715
575	1441
1695	1996
1695	2175
1996	2175
408	749
69	511
69	2097
511	2097
1057	1373
1057	1488
1373	1488
48	129
48	1339
48	1844
129	1339
129	1844
1339	1844
793	1040
1612	2053
112	1400
867	1374
867	1381
867	1497
867	1780
1374	1381
1374	1497
1374	1780
1381	1497
1381	1780
1497	1780
2153	2161
338	478
506	1303
623	1202
623	1258
623	1350
1202	1258
1202	1350
1258	1350
171	226
171	281
171	350
226	281
226	350
281	350
920	984
114	348
114	1197
114	1229
348	1197
348	1229
1197	1229
1465	2078
1465	2125
2078	2125
78	252
78	649
252	649
464	810
343	1384
1704	1962
1593	2006
476	978
476	1496
476	1544
978	1496
978	1544
1496	1544
1795	1813
1795	1817
1795	1891
1795	1946
1813	1817
1813	1891
1813	1946
1817	1891
1817	1946
1891	1946
1206	1233
669	1159
669	1701
669	1926
1159	1701
1159	1926
1701	1926
829	1999
916	1885
69	394
69	530
394	530
72	834
368	581
696	963
162	1379
718	2013
430	439
430	448
430	1457
439	448
439	1457
448	1457
1671	2172
986	1360
986	2077
1360	2077
618	638
618	1681
618	1757
618	2032
638	1681
638	1757
638	2032
1681	1757
1681	2032
1757	2032
100	176
973	1185
2080	2089
405	1436
163	359
1063	1716
478	1579
478	1656
1579	1656
1730	1870
89	313
89	710
89	1218
89	1589
313	710
313	1218
313	1589
710	1218
710	1589
1218	1589
107	119
228	1636
99	1666
775	1794
775	1864
775	1976
1794	1864
1794	1976
1864	1976
89	234
89	373
234	373
1037	1212
1037	2093
1212	2093
258	2010
17	470
17	1168
17	1717
17	1880
470	1168
470	1717
470	1880
1168	1717
1168	1880
1717	1880
633	1426
633	1756
1426	1756
543	635
225	1691
115	1514
427	1257
427	1452
427	1828
1257	1452
1257	1828
1452	1828
315	393
340	1520
340	1639
340	1889
1520	1639
1520	1889
1639	1889
52	354
35	2138
1147	1168
1147	1884
1168	1884
1418	1736
334	1619
1995	2158
139	1363
139	1439
1363	1439
423	1568
1732	1976
1434	1643
1434	1793
1643	1793
780	903
780	1173
780	1842
903	1173
903	1842
1173	1842
538	1586
538	1899
1586	1899
1738	1940
1372	1429
1372	1663
1429	1663
169	1573
1049	1346
1497	2050
589	1075
589	1335
1075	1335
713	724
511	1641
511	1755
511	2123
1641	1755
1641	2123
1755	2123
1667	1874
2022	2159
115	238
115	845
115	1634
115	2011
238	845
238	1634
238	2011
845	1634
845	2011
1634	2011
431	474
880	1276
795	874
1307	2004
84	189
84	334
84	924
84	1706
189	334
189	924
189	1706
334	924
334	1706
924	1706
418	736
418	1097
736	1097
42	1062
17	649
10	59
10	1022
59	1022
1178	1201
1178	2042
1201	2042
557	586
557	1226
557	1664
586	1226
586	1664
1226	1664
1179	1284
11	1740
238	1466
1377	2030
123	1010
1551	1820
720	983
720	1457
983	1457
114	1589
33	1775
115	2088
952	1086
777	871
777	1370
871	1370
1688	1950
280	558
352	1414
766	1678
600	1532
528	1217
215	340
215	1639
340	1639
268	308
268	606
308	606
1184	1751
247	273
247	752
247	1738
273	752
273	1738
752	1738
435	634
1026	1125
90	427
90	1381
427	1381
453	623
1356	2137
57	814
1128	1303
3	1674
640	1892
509	526
509	2075
509	2109
526	2075
526	2109
2075	2109
94	1140
161	1397
161	1506
1397	1506
693	827
198	1524
1115	1947
167	1052
518	1778
518	1905
1778	1905
1250	1392
1250	1650
1250	1710
1392	1650
1392	1710
1650	1710
77	113
50	608
50	715
50	958
608	715
608	958
715	958
143	1157
126	160
566	765
501	1225
1175	1417
557	1681
313	803
313	938
313	1634
803	938
803	1634
938	1634
1530	1760
1654	1746
56	804
700	1324
966	1478
987	1725
18	53
177	1444
734	1481
734	1499
734	2000
1481	1499
1481	2000
1499	2000
16	2073
427	1381
738	1181
1306	2084
212	625
212	1190
212	1552
212	2118
625	1190
625	1552
625	2118
1190	1552
1190	2118
1552	2118
852	1131
852	1833
1131	1833
778	1653
695	783
695	1513
695	1666
783	1513
783	1666
1513	1666
166	672
166	1443
166	1748
672	1443
672	1748
1443	1748
145	646
469	517
469	658
469	834
469	1569
517	658
517	834
517	1569
658	834
658	1569
834	1569
1668	1997
356	484
1493	1574
53	1732
302	1412
356	484
383	2046
1298	1765
834	1837
834	2128
1837	2128
715	1089
299	338
253	1144
46	59
1004	1523
1040	1829
592	993
592	1253
592	1618
993	1253
993	1618
1253	1618
303	671
303	2010
671	2010
654	674
654	1078
654	2035
674	1078
674	2035
1078	2035
815	880
162	353
1786	1795
1430	1842
382	753
382	1317
382	1530
753	1317
753	1530
1317	1530
818	1163
106	1060
267	1375
267	2001
267	2064
267	2142
1375	2001
1375	2064
1375	2142
2001	2064
2001	2142
2064	2142
617	1527
617	1593
617	1606
617	1735
617	1737
1527	1593
1527	1606
1527	1735
1527	1737
1593	1606
1593	1735
1593	1737
1606	1735
1606	1737
1735	1737
1704	1760
634	1226
634	1347
634	2038
1226	1347
1226	2038
1347	2038
390	1439
390	1534
390	2040
1439	1534
1439	2040
1534	2040
568	1693
536	1672
1258	2105
82	964
69	324
2067	2126
496	882
496	1882
496	2165
882	1882
882	2165
1882	2165
1435	1500
1435	1943
1500	1943
1307	1311
189	853
189	1456
853	1456
169	1473
1357	1661
1357	1921
1661	1921
343	1092
395	446
395	1278
395	1350
446	1278
446	1350
1278	1350
1184	1430
1184	1991
1184	2172
1430	1991
1430	2172
1991	2172
662	1020
382	1502
712	1041
1066	2083
677	777
677	1267
677	1370
777	1267
777	1370
1267	1370
680	1040
295	661
295	860
295	1581
295	1622
661	860
661	1581
661	1622
860	1581
860	1622
1581	1622
1599	1919
1407	1495
1214	1409
1214	2026
1409	2026
1356	2137
525	892
525	1362
525	1774
525	1859
892	1362
892	1774
892	1859
1362	1774
1362	1859
1774	1859
799	841
799	1249
799	1339
841	1249
841	1339
1249	1339
81	165
81	307
81	1282
165	307
165	1282
307	1282
1405	1936
191	1406
191	1902
191	2145
1406	1902
1406	2145
1902	2145
800	1403
800	1718
1403	1718
370	1379
126	1990
209	782
256	1503
209	782
1263	1555
999	1907
57	1653
271	1453
660	1495
660	1688
1495	1688
644	1168
346	528
21	1536
21	1809
1536	1809
1026	1123
103	199
1840	1992
1149	1186
626	1726
626	2001
1726	2001
787	1062
2114	2156
227	2033
1388	1750
785	803
785	830
803	830
361	726
1445	2011
822	1093
274	1477
666	1583
1084	1448
483	515
1451	1980
1097	1203
307	944
307	1237
307	1328
944	1237
944	1328
1237	1328
302	440
477	919
184	354
184	1969
354	1969
909	910
909	953
910	953
958	1827
355	778
919	1167
805	1453
192	1873
531	848
227	1910
183	2151
1418	1572
1418	1736
1572	1736
1124	1741
872	1212
927	1263
927	1402
1263	1402
987	1957
677	764
427	1204
798	913
798	1554
913	1554
72	216
431	1751
213	1941
508	2011
156	1688
330	709
330	1050
330	1058
709	1050
709	1058
1050	1058
1449	2010
189	791
189	1649
791	1649
397	539
397	934
397	2094
539	934
539	2094
934	2094
962	1043
422	1362
75	281
75	754
75	1426
75	2005
281	754
281	1426
281	2005
754	1426
754	2005
1426	2005
613	1047
613	1150
613	1240
613	1860
1047	1150
1047	1240
1047	1860
1150	1240
1150	1860
1240	1860
40	281
40	1377
281	1377
717	732
717	1030
732	1030
1647	1860
23	38
23	43
23	802
38	43
38	802
43	802
1653	2026
752	875
752	1033
752	1211
875	1033
875	1211
1033	1211
524	1484
78	319
214	268
556	652
556	884
556	1468
556	1720
652	884
652	1468
652	1720
884	1468
884	1720
1468	1720
1485	1552
448	1192
613	1839
363	809
363	977
363	1765
809	977
809	1765
977	1765
467	1334
677	1095
677	1283
677	1955
1095	1283
1095	1955
1283	1955
229	1395
229	1640
1395	1640
452	1430
452	1730
452	2150
1430	1730
1430	2150
1730	2150
587	653
1415	1891
516	1591
980	1286
1819	1899
109	541
109	1436
109	1594
109	1908
541	1436
541	1594
541	1908
1436	1594
1436	1908
1594	1908
271	483
1395	1615
671	2079
1428	1556
1428	2036
1556	2036
1517	1570
893	1629
1814	1836
1814	2137
1836	2137
348	624
235	1391
235	1769
1391	1769
1660	2019
1076	1640
1364	2044
202	254
202	1209
254	1209
1952	1956
1013	1489
1013	1676
1013	1918
1489	1676
1489	1918
1676	1918
559	1011
487	1721
116	503
122	203
122	1160
203	1160
400	1397
400	1582
1397	1582
542	623
542	935
542	1214
542	1804
623	935
623	1214
623	1804
935	1214
935	1804
1214	1804
41	56
41	59
41	836
41	1571
56	59
56	836
56	1571
59	836
59	1571
836	1571
730	2118
736	2029
557	1226
557	1382
1226	1382
140	1667
33	1364
1845	2056
477	696
477	1084
696	1084
292	637
292	854
292	1362
292	1934
637	854
637	1362
637	1934
854	1362
854	1934
1362	1934
3	1167
618	638
618	1038
618	2032
638	1038
638	2032
1038	2032
542	623
542	895
542	994
623	895
623	994
895	994
73	208
73	1313
73	1656
73	1779
73	1812
73	1956
73	2086
208	1313
208	1656
208	1779
208	1812
208	1956
208	2086
1313	1656
1313	1779
